J. PO Date,D. PO Date,CB. PO Date,Job Number,Job Name,Location,State,jobstatus,Total Tons,Total LH,Profit,Plant Price,PP / Ton,Profit / LH,K1 Tons,K2 Tons,L2 Tons,L3 Tons,G2 Tons,G3 Tons,L4 Tons,JS Tons,salesperson,takeoffperson,Customer
6/5/2015,,,4615-0067,SILICON VALLEY LOGISTICS BLDGS 1 & 2,FREMONT,CA,D9,795.7298157,94.07753325,81174.18,1157564,1454.719903,862.8434144,0,35.11,267.02,203.9783707,0,259.301445,0,0,Johnny Martinez,Milton Figueroa,ROOF STRUCTURES
4/23/2015,,,4615-0069,"WOODLAND CHEVROLET								",WOODLAND,CA,D9,38.38,10.197,17545.83,65849.4,1715.72173,1720.685496,0,0,35.54,0,0,0,0,0,Martha Leon,Johnny Martinez,"SUBURBAN STEEL, INC."
6/3/2015,,12/30/1899,4615-0071,"TESLA - SUBSTATION								",LATHROP,CA,L9,7.669736,2.505,5839.69,22035.35,2873.025877,2331.213573,0,3.86,0,0,0,3.58,0,0,Johnny Martinez,Customer List,"JD2, INC."
5/21/2015,,,4615-0075,VF OUTDOOR  ,ALAMEDA,CA,D9,57.57407778,6.94063964,12514.78,91135.4,1582.924183,1803.116233,0.055445347,25.29,9.13,0,0,20.99863243,0,0,Johnny Martinez,Johnny Martinez,ROOF STRUCTURES
4/22/2015,,,4615-0081,THE CONTAINER STORE HOME ABOUT ARDEN ,SACRAMENTO,CA,D9,33.32069001,4.167208076,7304.23,46851.7,1406.084327,1752.787446,0,15.9899292,5.067760468,0,0,9.524965286,0,0,Johnny Martinez,Jason Sibley ,LB CONSTRUCTION INC.
7/10/2015,,,4615-0083,MERCEDES BENZ OF STOCKTON,STOCKTON,CA,D9,20.74,4.342,5956.47,31552,1521.311475,1371.826347,1.96,1.44,11.56,0,0,0,0,0,Martha Leon,Jason Sibley ,VALLEY IRON WORKS
6/16/2015,,,4615-0089,FLEMING DIST BLDG B ,EL DORADO HILLS,CA,L9,17.84,4.065,5982.2,29453.8,1650.997758,1471.635916,0,11.17,0,0,0,5.75,0,0,Martha Leon,Milton Figueroa,"PANELIZED STRUCTURES, INC"
7/2/2015,,,4615-0090,WATT DR. & EASTMAN COURT ,FAIRFIELD ,CA,D9,90.74253246,10.34716855,18439.77,136104.4,1499.896425,1782.107821,0,0,55.96,0,0,1.724772453,31.04776001,0,Martha Leon,Milton Figueroa,"PANELIZED STRUCTURES, INC"
8/27/2015,,,4615-0092,VALERO,HAYWARD,CA,D9,1.02,0.372,1164.25,2862.85,2806.715686,3129.704301,0,0.78,0,0,0,0,0,0,Johnny Martinez,Johnny Martinez,SAN MATEO IRONWORKS`
7/29/2015,,,4615-0096,DDG 553 ,FRESNO,CA,L9,648.8663598,67.52587938,121921.43,954342.6,1470.784524,1805.551162,0,388.24,0,0,0,204.9659462,28.57041359,0,Martha Leon,Johnny Martinez,"PANELIZED STRUCTURES, INC"
7/31/2015,,,4615-0097,NORTH POINT BUSINESS BLDG 4,FRESNO,CA,L9,113.506701,12.1339016,26634.75,177553.8,1564.258307,2195.068898,0,69.48,0,0,0,38.69670105,0,0,Martha Leon,Inside,"PANELIZED STRUCTURES, INC"
5/29/2015,,,4615-0102,ENTERPRISE PARK,TURLOCK,CA,L9,14.59,3.64,2543.51,20777.2,1424.071282,698.7664835,0,9.72,0,0,0,4.26,0,0,Martha Leon,Bill Tutty,"PANELIZED STRUCTURES, INC"
6/25/2015,,,4615-0105,SOUTHPORT INDUSTRIAL AKA  ATI,SACRAMENTO,CA,L9,38.00839577,4.724104404,6240.82,56924.7,1497.68752,1321.058864,0,0,21.02,0,0,14.65839577,0,0,Martha Leon,Milton Figueroa,"PANELIZED STRUCTURES, INC"
6/22/2015,,,4615-0109,LES SCHWAB,REEDLEY,CA,D9,10.13,3.231,2362.46,14510.45,1432.423495,731.1853915,0,5.17,3.28,0,0,0,0,0,Inside,Jason Sibley ,"MECHANICAL INDUSTRIES, INC."
7/30/2015,,,4615-0120,BEE SWEET ,FOWLER,CA,L9,18.87,1.671008348,5849.38,31604.5,1674.854266,3500.509142,2,16.65,0,0,0,0,0,0.22,Dan Mahlan,Customer List,STEELE SOLUTIONS INC
7/29/2015,,,4615-0121,LUTHER PASS PUMP ,SOUTH LAKE TAHOE ,CA,D9,1.81,1,2405.34,5454,3013.259669,2405.34,0,1.58,0,0,0,0,0,0.12,Chris Cline,Jason Sibley ,"MARTIN IRON WORKS, INC."
5/21/2015,,,4615-0126,SOUTH NAPA CENTURY CENTER ,NAPA ,CA,D9,15.24,4.022,3008.16,24446.9,1604.127297,747.9264048,0,5.83,7.38,0,0,1.42,0,0,Johnny Martinez,Johnny Martinez,LB CONSTRUCTION INC.
8/25/2015,,,4615-0130,GOODYEAR STORE ,ROCKLIN,CA,D9,6.56,1.292,2077.43,9836.3,1499.435976,1607.917957,0,6.06,0,0,0,0,0,0,Martha Leon,Milton Figueroa,"PROJECT STEEL COMPANY, INC."
10/13/2015,,,4615-0131,PASADENA INDUSTRIAL PARK BLDGS ,LAKE ELSINORE,CA,D9,155.661794,16.26543641,56734.64,232801.4,1495.559019,3488.049049,0,96.31,0,0,0,55.07179403,0,0,Martha Leon,Milton Figueroa,"DUKE PACIFIC, INC."
6/19/2015,,,4615-0132,FACEBOOK,MENLO PARK,CA,L9,388.381066,50.48087382,126134.56,677683.5,1744.893249,2498.660392,0,0,48.7874527,139.7000732,0,13.46354008,171.1,0,Johnny Martinez,Johnny Martinez,"JD2, INC."
6/17/2015,,,4615-0137,AMERICAS TIRE,ROHNERT,CA,D9,12.85,3.759,2857.2,18135.2,1411.299611,760.0957702,0,1.74,6.56,3.85,0,0,0,0,Johnny Martinez,Johnny Martinez,TECHNICAL STEEL CONST. INC.
9/3/2015,,,4615-0149,S&H ANGLE LIST,SACRAMENTO,CA,L9,1.7,0,0.9,10275.9,6044.647059,0,0,0,0,0,0,0,0,0,Johnny Martinez,Customer List,"S&H WELDING, INC."
7/8/2015,,,4615-0154,CROSSROADS CHURCH ,FREMONT,CA,L9,19.5,5.778,5244.38,28246,1448.512821,907.6462444,0.86,4.65,11.12,0,0,0.71,0,0,Chris Cline,Customer List,GEM BUILDINGS
7/31/2015,,,4615-0165,KASTNER HONDA,NAPA,CA,D9,34.69,9.422,11006.33,62179.7,1792.438743,1168.152197,0,0,17.8,0,0,6.4,5.97,0,Johnny Martinez,Johnny Martinez,VALLI CONSTRUCTION
9/14/2015,,,4615-0167,"WHOLE FOODS - WALNUT CREEK								",WALNUT CREEK,CA,D9,30.98,7.218,10722.67,54266.75,1751.670433,1485.545858,0,26.58,0,0,0,0,0,0,Johnny Martinez,Johnny Martinez,TECHNICAL STEEL CONST. INC.
10/5/2015,,,4615-0177,CVS #09801,CLOVIS,CA,D9,24.00438209,3.181660607,4512.58,34112.35,1421.088444,1418.309668,0.306996033,11.64416504,0,0,0,10.1,0,0,Johnny Martinez,Milton Figueroa,TECHNICAL STEEL CONST. INC.
9/18/2015,,,4615-0178,GENERAL PURPOSE WAREHOUSE ,TRACY,CA,L9,522.4427856,57.18108729,55376.22,647805.5,1239.954915,968.4359397,0,2.660620928,287.47,0,0,181.0044098,1.407754898,0,Bob Stearns,Jason Sibley ,"RF STEARNS, INC."
7/20/2015,,,4615-0180,ANNUNCIATION GREEK ORTHODOX CHURCH,SACRAMENTO,CA,D9,8.91,4.194,1843.59,11140.9,1250.381594,439.5779685,0,0,0,6.57,0,0,0,0,Johnny Martinez,Johnny Martinez,LB CONSTRUCTION INC.
9/4/2015,,,4615-0196,LENGTHWISE BREWERY COMPANY,BAKERSFIELD,CA,L9,12.39,3.228,5389.5,22565,1821.226796,1669.609665,0,0,11.55,0,0,0,0,0,Martha Leon,Martha Leon,"PANELIZED STRUCTURES, INC"
12/1/2015,,,4615-0201,US COLD STORAGE PHASE 1-REFRIG DIST CTR,SACRAMENTO,CA,D9,309.5291358,27.38394064,97608.32,531055.5,1715.688246,3564.436591,1.862396657,16.35673916,96.7,105.14,0,66.77,0,0,Bob Stearns,Milton Figueroa,KD STEEL INC
9/3/2015,,,4615-0202,CITRUS HEIGHTS CITY HALL ,CITRUS HEIGHTS,CA,D9,32.66464687,3.640729405,10100.47,52940,1620.712454,2774.298465,0.59,14.6,6.24,3.455719948,0,6.698926926,0,0,Martha Leon,Milton Figueroa,"PANELIZED STRUCTURES, INC"
12/18/2015,,,4615-0208,DBI BEVERAGE WAREHOUSE BLDG. A,SAN JOSE,CA,D9,247.1975572,30.14043301,77904.11,371228.4,1501.74785,2584.704406,0,0.478793502,4.23,142.6554565,0,8.49,84.16330719,0,Martha Leon,Johnny Martinez,"PANELIZED STRUCTURES, INC"
9/4/2015,,,4615-0215,CRITELLI OLIVE OIL ,FAIRFIELD ,CA,L9,126.229211,13.26251268,28875.89,196443.6,1556.245171,2177.256353,0,0,84.86,0,0,37.35921097,0,0,Martha Leon,Milton Figueroa,"PANELIZED STRUCTURES, INC"
10/21/2015,,,4615-0219,ALL US CREDIT UNION ,SALINAS,CA,D9,4.057923108,0.485698625,1198.61,5895.5,1452.836794,2467.806037,1.394624114,2.177892685,0,0,0,0,0,0,Johnny Martinez,Jason Sibley ,LB CONSTRUCTION INC.
10/29/2015,,,4615-0235,SERRAMONTE CENTER ,DALY CITY,CA,D9,30.16,1.902049184,7988.69,45481,1507.990716,4200.043862,0,24.24,0,0,0,0,0,0,Mike Powell ,Koren Ellis,"TRIAD STEEL SERVICES, INC"
10/19/2015,,,4615-0236,SANGER TANK JOISTS,SANGER,CA,L9,13.08,8.48,3784.15,54102.2,4136.253823,446.2441038,0,2.45,0,9.64,0,0,0,0,Johnny Martinez,Johnny Martinez,DELONG'S INC
10/8/2015,,,4615-0237,DAVE AND BUSTERS,FRESNO,CA,D9,32.17592188,3.013575554,10085.24,45341.9,1409.187285,3346.602672,0,14.85,9.84,3.215921879,0,0,0,0,Martha Leon,Milton Figueroa,"SUBURBAN STEEL, INC."
10/29/2015,,,4615-0252,AERATION SYSTEM REPLACEMENT ,PARAMOUNT,CA,D9,3.36,0.739,757.65,6798.15,2023.258929,1025.236806,0,0,2.03,0.65,0,0,0,0,John Degidio,Koren Ellis,PARAMOUNT METAL AND SUPPLY
11/11/2015,,,4615-0253,ALMADEN CITY SPORTS CLUB ,SAN JOSE,CA,D9,64.65,16.189,16270.06,92244.75,1426.832947,1005.007104,0,39.7,0,0,0,19.28,0,0,Bob Stearns,Johnny Martinez,KD STEEL INC
11/6/2015,,,4615-0256,WEST HILLS WTP,SAN BENITO,CA,L9,3.49,1.32,1561.8,10496.5,3007.593123,1183.181818,0,2.35,0,0,0,0,0.25,0.62,Chris Cline,Customer List,"STEEL ENCOUNTERS, INC"
11/24/2015,,,4615-0262,DICKS SPORTING GOODS ,MORGAN HILL,CA,D9,28.9360482,3.840595819,5814.57,42197.6,1458.305561,1513.976027,0.52110374,15.21,0,0,0.172278732,9.167730331,0,0.054935399,Martha Leon,Milton Figueroa,"SUBURBAN STEEL, INC."
12/4/2015,,,4615-0272,DOLLAR TREE PHASE 3 EXP,STOCKTON ,CA,D9,528.54,54.5645051,84468.24,661234.3,1251.058198,1548.04373,0,327.84,0,0,0,162.85,20.96,0,Johnny Martinez,Johnny Martinez,"S&H WELDING, INC."
4/8/2016,,,4615-0278,NATOMAS POINTE PLAZA BLDG B ,SACRAMENTO ,CA,L9,12.49210824,1.416211665,3742.47,18369.9,1470.5204,2642.592272,0,9.04,0,0,0,2.60210824,0,0,Johnny Martinez,Sheri Woolsey,"JD2, INC."
2/17/2016,,,4615-0293,CVS #09872,SEBASTOPOL,CA,D9,24.59817236,2.900923669,8367.35,35964.45,1462.078136,2884.374411,1.072770715,14.69,0,0,0,6.965401649,0,0,Bob Stearns,Milton Figueroa,KD STEEL INC
1/14/2016,,,4616-0004,SAFEWAY #2843,PACIFICA,CA,D9,3.32,0.393503755,3327.79,6736.9,2029.186747,8456.818912,0,0,2.08,0,0,0,0,0,Johnny Martinez,Johnny Martinez,TECHNICAL STEEL CONST. INC.
4/5/2016,,,4616-0005,SUPERMICRO BLDG. 22** WN**,SAN JOSE ,CA,L9,174.5567425,23.30644208,14391.65,238870.5,1368.440408,617.4966539,0,3.638479948,100.35,2.526748419,0,61.32151413,0,0,Martha Leon,Milton Figueroa,"PANELIZED STRUCTURES, INC"
1/21/2016,,,4616-0009,AMERICAS TIRE ,MERCED,CA,D9,10.57,1.173420534,2431.61,13913.45,1316.315043,2072.240881,0,0.15,7.88,1.54,0,0,0,0,Johnny Martinez,Johnny Martinez,TECHNICAL STEEL CONST. INC.
2/26/2016,,,4616-0010,CADER CORPORATE CENTER BLDG A ,PETALUMA,CA,L9,92.65694432,11.31541488,19519.75,123969.35,1337.939114,1725.058269,1.215380907,52.77,0,0,0,33.64156342,0,0,Johnny Martinez,Johnny Martinez,"JD2, INC."
3/11/2016,,,4616-0012,REYNOLD'S RANCH- MAJORS C & D ***FF***,LODI,CA,D9,45.3559408,4.985244483,11326.08,58115.4,1281.318367,2271.920673,0,26.15,0,0,0,13.6259408,0,0,Bob Stearns,Milton Figueroa,KD STEEL INC
2/5/2016,,,4616-0018,PAUL GOODE FIELD ,SAN FRANCISCO,CA,D9,2.51,0.634,1003.8,3423.95,1364.123506,1583.280757,0,2.28,0,0,0,0,0,0,Johnny Martinez,Johnny Martinez,NUNO IRON & MFG. INC
2/19/2016,,,4616-0022,GAVIGAN RESIDENCE,TRUCKEE,CA,D9,2.81,0.629818082,3266.9,11124.5,3958.896797,5187.053364,0,0,0,2.8,0,0,0,0,Johnny Martinez,Darien Shannon,IN HOUSE BUILDERS 
10/13/2016,10/13/2016,,4616-0025,BURGERS AND BREW,SACRAMENTO,CA,D9,7.83,0.779999971,71.42,8232.9,1051.455939,91.56410592,0,0,7.47,0,0,0,0,0,Johnny Martinez,Johnny Martinez,EL DORADO IRON WORKS INC
2/5/2016,,,4616-0027,SPROUTS FARMERS MARKET,PINOLE,CA,D9,30.59500112,4.074977562,10538.48,49422.4,1615.375002,2586.144301,0.454133481,17.35,0,0,0,10.24920464,0,0.031663001,Johnny Martinez,Johnny Martinez,TECHNICAL STEEL CONST. INC.
6/10/2016,,,4616-0035,**DP*VSP81'* DMV GRASS VALLEY F,GRASS VALLEY,CA,D9,12.93,3.850575984,10465.3,50603,3913.611756,2717.853133,0,0,0.66,10.55,0,0,1.09,0,Martha Leon,Sheri Woolsey,FALCON IRON INC.
3/23/2016,,,4616-0042,COMMON MISSION CONTROL CENTER ,BEALE AFB,CA,L9,25.44,3.425874069,10657.35,35213.3,1384.170597,3110.841141,0.63,19.67,0,0,0,0,0,0.43,Chris Cline,Johnny Martinez,"STEEL ENCOUNTERS, INC"
4/8/2016,,,4616-0049,STANISLAUS COUNTY PUBLIC WORKS ADMIN BLD,MODESTO,CA,D9,9.53855218,1.017087102,3295.61,17855.15,1871.893099,3240.243627,0,0,8.284645081,0,0,0,0,0,Johnny Martinez,Johnny Martinez,FISHER METAL PRODUCTS
4/15/2016,,,4616-0050,**BC *DP*BAY 101 CARD CLUB CORE&SHELL ,SAN JOSE,CA,D9,50.28762955,5.225823343,9826.45,66405.25,1320.508654,1880.363984,0,0,28.73,4.562887192,0,9.534742355,0,0,Johnny Martinez,Darien Shannon,STROUSS BROS. CONSTRUCTION INC
6/28/2016,,,4616-0058,COST PLUS WORLD MARKET,DALY CITY ,CA,D9,45.88918545,4.746262074,4069.77,56281,1226.454544,857.4684535,0,31.83,0,0,0,8.869185448,0,0,Johnny Martinez,Andrea Reynolds,TECHNICAL STEEL CONST. INC.
4/7/2016,,,4616-0061,ORCHARD PARKWAY**WN***,SAN JOSE,CA,D9,93.74126204,11.59889472,18094.82,119654,1276.428303,1560.046922,0,31.98,10.41126204,0,0,48.44,0,0,Johnny Martinez,Koren Ellis,ROOF STRUCTURES
4/6/2016,,,4616-0071,ULTA **WN**,CHICO,CA,D9,6.57,0.668692112,3266.02,10122.55,1540.722983,4884.191007,0,6.24,0,0,0,0,0,0,Martha Leon,Jason Sibley ,"PANELIZED STRUCTURES, INC"
5/12/2016,,,4616-0078,MIWOK TRIBAL ADMIN BLDG ,SHINGLE SPRINGS ,CA,D9,8.67,2.422,1333.37,11398,1314.648212,550.52436,2,4.74,0,0,0,0,0,0,Johnny Martinez,Koren Ellis,"DAVISON IRON WORKS, INC."
4/13/2016,,,4616-0083,*DP* BC*LAUNDRY FCLTY MISSION GOLDRUSH ,NEWARK,CA,D9,197.55,25.53568645,10091.44,261938.05,1325.932928,395.1896896,0.73,5.02,117.87,0,0,58.51,4.27,0,John Degidio,Koren Ellis,"MECHANICAL INDUSTRIES, INC."
4/8/2016,,,4616-0084,BLUE DIAMOND PASTEURIZATION,MODESTO,CA,L9,82.50836411,7.884463444,13413.42,95659.7,1159.393972,1701.247028,0.349603355,0,41.33,19.63551903,0,10.68899155,7.864250183,0,Johnny Martinez,Lani Fabel,"JD2, INC."
4/14/2016,,,4616-0086,DBI BEVERAGE WAREHOUSE BLDG. A,SAN JOSE,CA,D9,5.69,1.676,1571.8,7787.75,1368.673111,937.8281623,0,4.25,0,0,0,0,0,0,Johnny Martinez,Johnny Martinez,"S&H WELDING, INC."
8/19/2016,,,4616-0094,**WN**GALLO GLASS PROPOSED WAREHOUSE #8,MODESTO,CA,L7,42.23605579,4.305833101,-2180.11,54514.3,1290.705275,-506.3154908,0,29.7,0,0,0,11.54605579,0,0,Martha Leon,Lani Fabel,"PANELIZED STRUCTURES, INC"
6/16/2016,,,4616-0095,LEXUS OF PLEASANTON ,PLEASANTON ,CA,D6,29.37,6.998,4175.07,35193,1198.263534,596.6090312,0.69,13,8.69,1.43,0,0,0,0,Bob Stearns,Lani Fabel,SUNSTEEL LLC
4/28/2016,,,4616-0100,CADER CORPORATE CENTER BLDG. B,PETALUMA,CA ,L9,100.0614745,11.09396601,12765.15,115226.35,1151.555587,1150.639004,0,61.38,0,0,0,33.92147446,0,0,Johnny Martinez,Johnny Martinez,"JD2, INC."
4/27/2016,,,4616-0105,RETAIL DEVELOPMENT OPPIDIAN PARCEL B,ALBANY ,CA,L9,8,0.894967437,2595.82,12555,1569.375,2900.463071,0,6.84,0,0,0,0,0,0,Johnny Martinez,Jason Sibley ,"JD2, INC."
4/27/2016,,,4616-0106,RETAIL DEVELOPMENT PARCEL A SPROUTS**BC,ALBANY ,CA,L9,24.36856433,3.741412118,4646.7,49817,2044.314114,1241.964225,0,10.32,2.421135664,1.73724556,0,7.750183105,0,0,Johnny Martinez,Darien Shannon,"JD2, INC."
10/11/2016,10/11/2016,,4616-0109,STOCKTON HONDA,STOCKTON,CA,D9,2.92,0.289306492,1100.12,4351.1,1490.10274,3802.610836,0,2.37,0,0,0,0,0,0,Johnny Martinez,Johnny Martinez,"LHL CONSTRUCTION, INC."
5/12/2016,,,4616-0110,JC PENNEY #1241,SALINAS,CA,L9,103.9600177,11.94264832,20249.9,134504.8,1293.812785,1695.595437,1.622445703,96.12,0,0,0,0,0,0.407572001,Johnny Martinez,Lani Fabel,"JD2, INC."
8/30/2016,,,4616-0112,DAVIS- WWTP,DAVIS,CA,L9,6.62,0.500525713,876.8,8113,1225.528701,1751.758156,0,6.4,0,0,0,0,0,0,Johnny Martinez,Johnny Martinez,"JD2, INC."
1/12/2017,1/12/2017,,4616-0120,COLUMBUS SALAME ,HAYWARD,CA,D3,28.09988499,3.426469803,7665.31,42410.4,1509.273081,2237.086693,0,12.41609478,0,0,0,0,14.67927647,0,Johnny Martinez,Johnny Martinez,B.T. MANCINI COMPANY
4/29/2016,,,4616-0121,BART BALBOA PARK STATION EAST SIDE ,STOCKTON,CA,D9,2.43,0.568,974.8,3799.25,1563.477366,1716.197183,0,0,0,2.35,0,0,0,0,Johnny Martinez,Johnny Martinez,TLK STEEL INC.
5/12/2016,,,4616-0126,ICE BLOCK II ,SACRAMENTO,CA,D9,5.72,2.263,1840.85,9517.9,1663.968531,813.4555899,0,0,5.43,0,0,0,0,0,Johnny Martinez,Johnny Martinez,LB CONSTRUCTION INC.
6/2/2016,,,4616-0132,DINING FACILITY RENO BLDG 206 *BUY AA*,FORT HUNTER LIGGET,CA,L9,1.97,0.803,1324.1,4126.4,2094.619289,1648.941469,0,1.89,0,0,0,0,0,0,Johnny Martinez,Johnny Martinez,"JD2, INC."
8/31/2016,,,4616-0139,** 8X** FF* LBNL IGB BLDG #91,BERKELEY ,CA,D3,139.9763926,13.62600071,39615.27,207816.3,1484.652492,2907.329219,0,0,0.339309454,125.0585022,0,0,12.33275223,0,Johnny Martinez,Sheri Woolsey,"JD2, INC."
7/15/2016,,,4616-0147,CVS 10801,FRESNO,CA,D9,17.62042617,2.444624811,3068.4,25579.2,1451.67885,1255.161931,0.025865369,8.14,0,0,0,7.63,0,0.0145608,Martha Leon,Koren Ellis,FISHER METAL PRODUCTS
8/31/2016,,,4616-0150,** WN* IPC COMMERCE ,TRACY ,CA,L11,0,0,-78833.73,928288.1,0,0,0,0,0,0,0,0,0,0,Martha Leon,Milton Figueroa,"PANELIZED STRUCTURES, INC"
7/15/2016,,,4616-0151,ARBOR AVENUE** WN**,TRACY ,CA,L6,923.1951642,114.0613346,-13791.28,1291565.1,1399.016319,-120.9110874,0,0,501.77,40.42559814,0,305.3114929,36.47807312,0,Martha Leon,Milton Figueroa,"PANELIZED STRUCTURES, INC"
7/14/2016,,,4616-0161,RALEY'S STORE #435,SACRAMENTO,CA,D9,40.81,4.750834674,11827.74,65511.7,1605.285469,2489.61305,3.36,19.35,0,0,0,11.02,0,0,Bob Stearns,Lani Fabel,KD STEEL INC
10/4/2016,10/4/2016,,4616-0177,ENTERPRISE CAR SALES,SANTA CLARA ,CA,D9,5.974922295,0.472500011,-188.19,8667.6,1450.663217,-398.2857047,0,0,1.99,2.604922295,0,0,0,0,Johnny Martinez,Johnny Martinez,DIETRICH IRON WORKS 
8/30/2016,,,4616-0179,VERANDA BLDG A,CONCORD,CA,D11,53.20888659,6.879994079,10108.97,77941.8,1464.826742,1469.328299,0.345032692,0,26.57950211,4.840031624,0.33644399,13.20633602,0,0,Johnny Martinez,Milton Figueroa,TECHNICAL STEEL CONST. INC.
7/15/2016,,,4616-0185,KRISPY KREME,FRESNO,CA,D9,2.582044899,0.273205251,1093.66,4199.1,1626.269164,4003.070944,0,2.265998602,0,0,0,0,0,0,John Degidio,Inside,"PROJECT STEEL COMPANY, INC."
8/3/2016,,,4616-0189,VALLEY BMW,MODESTO,CA,D9,0.2221071,0.043389454,120.24,497.85,2241.486197,2771.180266,0.1721071,0,0,0,0,0,0,0,Johnny Martinez,Koren Ellis,"LHL CONSTRUCTION, INC."
12/7/2016,,,4616-0198,*WN**8670 FRUITRIDGE BLDG.,SACRAMENTO,CA,L9,292.4555462,37.68433246,-9233.4,385286.6,1317.419365,-245.0195983,0,3.21061945,169.92,7.407520771,0,101.247406,0,0,Martha Leon,Koren Ellis,"PANELIZED STRUCTURES, INC"
11/4/2016,,,4616-0218,"*COMP,FF,VRD**VMWARE PH 4 CSG & HTG",PALO ALTO ,CA,D5,353.7420945,33.32886501,65180.83,576768,1630.476014,1955.687059,0,0,0.696322858,287.7654266,0,0,51.68428421,0,Chris Cline,Darien Shannon,GEM BUILDINGS
9/23/2016,,,4616-0219,** WN**FUNSTEN WAREHOUSE ADDITION ,MANTECA,CA,L9,82.11684996,9.005888224,2076.2,107794.1,1312.69161,230.53806,0,4.408469677,42.21,0,0,32.64838028,0,0,Martha Leon,Lani Fabel,"PANELIZED STRUCTURES, INC"
11/14/2016,11/14/2016,,4616-0244,OFFICE BUILDING- PARTNERSHIP HEALTH PLAN,FAIRFIELD,CA,D6,198.88,21.86704703,7120.24,229738.8,1155.162912,325.6150678,0.77,0,32.24,100.34,0,50.02,5.15,0,Johnny Martinez,Johnny Martinez,"PACIFIC ERECTORS, INC."
10/4/2016,,,4616-0250,*RAD * FIRESTONE BREWERY ,PASO ROBLES,CA,L9,5.45,1.436,4297.91,14979,2748.440367,2992.973538,0,0,0,0,0,0,5.11,0,John Degidio,Milton Figueroa,"RARIG CONSTRUCTION, INC."
10/31/2016,,,4616-0267,HOME DEPOT,STOCKTON,CA,L9,15.48,2.513592958,3129.2,23534.7,1520.329457,1244.91119,3.04,12.44,0,0,0,0,0,0,Dan Mahlan,Customer List,STEELE SOLUTIONS INC. - OH
11/11/2016,,,4616-0282,** wn**WINDFLOWER LOFTS,UNION CITY ,CA,D9,3.03,0.380636364,3070.66,10460.8,3452.409241,8067.174576,0,0,2.65,0,0,0,0,0,Johnny Martinez,Johnny Martinez,"CANNON CONSTRUCTORS NORTH, INC"
11/15/2016,,,4616-0283,THE VERANDA- BLDG.B,CONCORD,CA,D9,4.71,0.542893171,597.53,12976,2754.989384,1100.64011,0,0,0,0,0,4.68,0,0,Johnny Martinez,Johnny Martinez,MOOREFIELD CONSTRUCTION 
12/28/2016,,,4616-0288,CVS #10924 ,PLEASANTON ,CA,D6,21.70467144,2.802519888,2686.67,31544.4,1453.346119,958.6622424,0,11.2,0,0,0,9.39467144,0,0,Johnny Martinez,Milton Figueroa,TECHNICAL STEEL CONST. INC.
11/23/2016,,,4616-0290,"THE VERANDA- BLDGS, C,D,E",CONCORD ,CA,L1,8.955997921,1.361284971,1497.42,15578,1739.39299,1100.004798,0,0,0,0,0,8.79825592,0,0,Johnny Martinez,Johnny Martinez,"JD2, INC."
3/1/2017,,,4617-0001,**WN**BAY AREA COMMERCE CENTER- BRISA,LIVERMORE,CA,D3,171.485721,20.38531041,25554.52,232598,1356.369491,1253.575221,0,0,93.60825348,13.37169647,0,41.93293762,12.92457199,0,Martha Leon,Koren Ellis,"PANELIZED STRUCTURES, INC"
1/10/2017,,,4617-0003,**wn**NORTH POINTE BUSINESS PARK,FRESNO,CA,L6,150.3305769,14.16279364,475.77,186503.4,1240.62186,33.59294869,0,101.38,0,0,0,42.29057693,0,0,Martha Leon,Milton Figueroa,"PANELIZED STRUCTURES, INC"
2/8/2017,,,4617-0004,***BIM** NBC UNIVERSAL,UNIVERSAL CITY,CA,D4,180.3644147,21.09287214,12239.77,219740.2,1218.312384,580.2799124,0,0,0,131.3562927,0,41.01926804,0,0,Johnny Martinez,Darien Shannon,"JD2, INC."
1/23/2017,,,4617-0009,FAMILY HEALTHCARE,HANFORD,CA,L9,82.88249496,12.46947372,12896.29,125315.2,1511.962207,1034.228893,0,0,12.88829231,31.71,0,13.32018089,21.88402176,0,Johnny Martinez,Sheri Woolsey,"JD2, INC."
1/13/2017,,,4617-0011,QUICK LANE TIRE & AUTO CENTER,VACAVILLE,CA,D7,7.09,0.720574975,739.39,9260.6,1306.149506,1026.111127,0,5.77,0,0,0,0,0,0,Johnny Martinez,Sheri Woolsey,TECHNICAL STEEL CONST. INC.
1/24/2017,,,4617-0017,** WN**PROJECT GAMMA ,MANTECA,CA,L1,521.0963454,56.42892814,13934.81,697030,1337.622123,246.944439,0,0,292.9489441,23.60562325,0,161.07164,8.335605621,0,Martha Leon,Milton Figueroa,"PANELIZED STRUCTURES, INC"
2/24/2017,,,4617-0023,YUBA CITY DODGE CHRYSLER,YUBA CITY,CA,D4,8.442009822,0.768371269,804.06,10589.8,1254.416925,1046.447248,0,3.539453506,2.85736084,0,0,0,0,0,Johnny Martinez,Johnny Martinez,"LHL CONSTRUCTION, INC."
1/27/2017,1/27/2017,,4617-0035,110 TASMAN DR CHAMPION STATE,SAN JOSE,CA,D9,18.90821149,2.40892452,1607.74,25365,1341.480659,667.4098697,0,0,0,14.51,0,1.997165799,1.64104569,0,Johnny Martinez,Johnny Martinez,JOEL HEWATT CO.
